16 Apr 2026 22:39:46,872  INFO AllocatedBytesLogger - PID 1: 0 B, Thread START, TID - (1), Comp. system, User system, Roles system, missed-hit: All: 17365-62032, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-164; TT: 2-3; TL: 2752-14482; UC: 507-7156; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12684-37919; QL: 63-125; NL: 714-1427
16 Apr 2026 22:39:46,881  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 17365-62032, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-164; TT: 2-3; TL: 2752-14482; UC: 507-7156; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12684-37919; QL: 63-125; NL: 714-1427
16 Apr 2026 22:39:46,883  INFO AllocatedBytesLogger - Total: sum: 0 B, elapsed 19ms, missed-hit: All: 31911-119147, J: 132-22; DC: 27-69; E: 1043-1458; JE: 51-10; IC: 43-61; RS: 13-5; AH: 0-0; Q: 369-487; TT: 112-9; TL: 4619-18891; UC: 867-16655; HP: 0-0; PL: 129-143; PN: 11-25; IL: 22346-76606; QL: 150-282; NL: 1999-4424
16 Apr 2026 22:41:16,838  INFO AllocatedBytesLogger - PID 90: 0 B, Thread RMI TCP Connection(idle), Comp. 192.168.65.1, User admin, Roles Администратор, По умолчанию, missed-hit: All: 42072-140247, J: 160-111; DC: 55-76; E: 2071-2275; JE: 176-123; IC: 49-59; RS: 16-5; AH: 0-0; Q: 368-572; TT: 13-13; TL: 4411-23994; UC: 1195-17480; HP: 8-12; PL: 303-327; PN: 47-132; IL: 30234-86139; QL: 282-414; NL: 2684-8515
16 Apr 2026 22:41:16,840  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 42072-140247, J: 160-111; DC: 55-76; E: 2071-2275; JE: 176-123; IC: 49-59; RS: 16-5; AH: 0-0; Q: 368-572; TT: 13-13; TL: 4411-23994; UC: 1195-17480; HP: 8-12; PL: 303-327; PN: 47-132; IL: 30234-86139; QL: 282-414; NL: 2684-8515
16 Apr 2026 22:41:16,842  INFO AllocatedBytesLogger - Total: sum: 17,4 MB, elapsed 5ms, missed-hit: All: 60356-245351, J: 295-147; DC: 74-79; E: 2644-3159; JE: 201-125; IC: 112-108; RS: 23-15; AH: 0-0; Q: 825-823; TT: 75-98; TL: 8854-39010; UC: 1450-29609; HP: 8-12; PL: 474-2183; PN: 83-173; IL: 40481-154692; QL: 676-997; NL: 4081-14121
16 Apr 2026 22:51:59,199  INFO AllocatedBytesLogger - PID 1: 0 B, Thread START, TID - (1), Comp. system, User system, Roles system, missed-hit: All: 17385-62618, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-165; TT: 2-3; TL: 2752-14820; UC: 507-7160; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12702-38160; QL: 64-125; NL: 715-1429
16 Apr 2026 22:51:59,202  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 17385-62618, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-165; TT: 2-3; TL: 2752-14820; UC: 507-7160; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12702-38160; QL: 64-125; NL: 715-1429
16 Apr 2026 22:51:59,206  INFO AllocatedBytesLogger - Total: sum: 0 B, elapsed 14ms, missed-hit: All: 32326-121593, J: 134-22; DC: 28-69; E: 1052-1460; JE: 51-10; IC: 44-61; RS: 13-5; AH: 0-0; Q: 378-495; TT: 114-12; TL: 4675-19557; UC: 868-16941; HP: 0-0; PL: 143-160; PN: 12-26; IL: 22631-77973; QL: 155-291; NL: 2028-4511
16 Apr 2026 22:53:29,167  INFO AllocatedBytesLogger - PID 90: 0 B, Thread RMI:TestingSession.viewSessions, TID - (90), Comp. 192.168.65.1, User admin, Roles Администратор, По умолчанию, missed-hit: All: 34421-113595, J: 112-104; DC: 49-76; E: 1391-1699; JE: 147-105; IC: 46-42; RS: 14-5; AH: 0-0; Q: 296-521; TT: 14-10; TL: 3290-19293; UC: 870-13722; HP: 0-0; PL: 180-193; PN: 39-52; IL: 25661-70716; QL: 245-353; NL: 2067-6704
16 Apr 2026 22:53:29,168  INFO AllocatedBytesLogger - PID 95: 0 B, Thread RMI:TestingSession.testingSession, TID - (95), Comp. 192.168.65.1, User admin, Roles Администратор, По умолчанию, missed-hit: All: 10567-39881, J: 44-11; DC: 6-120; E: 654-860; JE: 35-116; IC: 3-90; RS: 1-18; AH: 0-0; Q: 62-434; TT: 13-12; TL: 1577-4831; UC: 315-4869; HP: 8-12; PL: 122-133; PN: 8-80; IL: 6402-24388; QL: 36-53; NL: 1281-3854
16 Apr 2026 22:53:29,168  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 44988-153476, J: 156-115; DC: 55-196; E: 2045-2559; JE: 182-221; IC: 49-132; RS: 15-23; AH: 0-0; Q: 358-955; TT: 27-22; TL: 4867-24124; UC: 1185-18591; HP: 8-12; PL: 302-326; PN: 47-132; IL: 32063-95104; QL: 281-406; NL: 3348-10558
16 Apr 2026 22:53:29,169  INFO AllocatedBytesLogger - Total: sum: 15,9 MB, elapsed 3ms, missed-hit: All: 62576-257102, J: 327-187; DC: 79-207; E: 2648-3515; JE: 233-224; IC: 58-179; RS: 20-29; AH: 0-0; Q: 686-1212; TT: 68-62; TL: 8302-33964; UC: 1556-29963; HP: 8-12; PL: 565-5968; PN: 107-197; IL: 42640-165075; QL: 499-757; NL: 4780-15551
16 Apr 2026 22:54:56,338  INFO AllocatedBytesLogger - PID 1: 0 B, Thread START, TID - (1), Comp. system, User system, Roles system, missed-hit: All: 17390-62653, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-162; TT: 2-3; TL: 2752-14831; UC: 507-7168; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12710-38185; QL: 64-125; NL: 712-1423
16 Apr 2026 22:54:56,366  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 17390-62653, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-162; TT: 2-3; TL: 2752-14831; UC: 507-7168; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12710-38185; QL: 64-125; NL: 712-1423
16 Apr 2026 22:54:56,371  INFO AllocatedBytesLogger - Total: sum: 0 B, elapsed 41ms, missed-hit: All: 32810-121146, J: 131-22; DC: 27-69; E: 1035-1438; JE: 51-10; IC: 43-60; RS: 13-5; AH: 0-0; Q: 370-489; TT: 117-15; TL: 4604-20110; UC: 863-16113; HP: 0-0; PL: 176-203; PN: 14-28; IL: 23173-77736; QL: 165-301; NL: 2028-4547
16 Apr 2026 22:56:26,260  INFO AllocatedBytesLogger - PID 61: 749,4 MB, Thread RMI:TestingSession.testingSession, TID - (61), Comp. 192.168.65.1, User admin, Roles Администратор, По умолчанию, missed-hit: All: 41418-138955, J: 156-111; DC: 55-76; E: 2043-2240; JE: 176-123; IC: 49-44; RS: 15-4; AH: 0-0; Q: 358-557; TT: 13-12; TL: 4237-23726; UC: 1185-17428; HP: 8-12; PL: 302-326; PN: 47-132; IL: 29882-85334; QL: 276-404; NL: 2616-8426
16 Apr 2026 22:56:26,266  INFO AllocatedBytesLogger - Exceeded: sum: 749,4 MB, 			missed-hit: All: 41418-138955, J: 156-111; DC: 55-76; E: 2043-2240; JE: 176-123; IC: 49-44; RS: 15-4; AH: 0-0; Q: 358-557; TT: 13-12; TL: 4237-23726; UC: 1185-17428; HP: 8-12; PL: 302-326; PN: 47-132; IL: 29882-85334; QL: 276-404; NL: 2616-8426
16 Apr 2026 22:56:26,266  INFO AllocatedBytesLogger - Total: sum: 767,1 MB, elapsed 9ms, missed-hit: All: 54603-228801, J: 262-168; DC: 72-88; E: 2424-2979; JE: 204-134; IC: 57-95; RS: 20-12; AH: 0-0; Q: 614-789; TT: 46-57; TL: 6955-31901; UC: 1404-28702; HP: 8-12; PL: 484-5241; PN: 89-182; IL: 37793-145105; QL: 461-698; NL: 3710-12638
16 Apr 2026 22:59:33,816  INFO AllocatedBytesLogger - PID 1: 0 B, Thread START, TID - (1), Comp. system, User system, Roles system, missed-hit: All: 17384-62258, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-164; TT: 2-3; TL: 2752-14469; UC: 507-7168; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12702-38146; QL: 64-125; NL: 714-1427
16 Apr 2026 22:59:33,818  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 17384-62258, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-164; TT: 2-3; TL: 2752-14469; UC: 507-7168; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12702-38146; QL: 64-125; NL: 714-1427
16 Apr 2026 22:59:33,818  INFO AllocatedBytesLogger - Total: sum: 0 B, elapsed 16ms, missed-hit: All: 32997-123778, J: 134-22; DC: 28-69; E: 1052-1460; JE: 51-10; IC: 44-65; RS: 13-5; AH: 0-0; Q: 376-501; TT: 112-10; TL: 4684-19851; UC: 868-17393; HP: 0-0; PL: 173-199; PN: 14-28; IL: 23244-79266; QL: 164-301; NL: 2040-4598
16 Apr 2026 23:01:03,790  INFO AllocatedBytesLogger - PID 61: 749,0 MB, Thread RMI:TestingSession.viewSessions, TID - (61), Comp. 192.168.65.1, User admin, Roles Администратор, По умолчанию, missed-hit: All: 41439-139318, J: 156-111; DC: 55-76; E: 2043-2240; JE: 176-123; IC: 49-44; RS: 15-4; AH: 0-0; Q: 358-557; TT: 13-12; TL: 4237-24101; UC: 1185-17428; HP: 8-12; PL: 302-326; PN: 47-132; IL: 29901-85307; QL: 277-405; NL: 2617-8440
16 Apr 2026 23:01:03,793  INFO AllocatedBytesLogger - Exceeded: sum: 749,0 MB, 			missed-hit: All: 41439-139318, J: 156-111; DC: 55-76; E: 2043-2240; JE: 176-123; IC: 49-44; RS: 15-4; AH: 0-0; Q: 358-557; TT: 13-12; TL: 4237-24101; UC: 1185-17428; HP: 8-12; PL: 302-326; PN: 47-132; IL: 29901-85307; QL: 277-405; NL: 2617-8440
16 Apr 2026 23:01:03,793  INFO AllocatedBytesLogger - Total: sum: 762,9 MB, elapsed 5ms, missed-hit: All: 60162-238725, J: 297-133; DC: 67-81; E: 2713-3192; JE: 202-124; IC: 111-92; RS: 22-13; AH: 0-0; Q: 791-813; TT: 61-54; TL: 8218-36875; UC: 1502-30529; HP: 8-12; PL: 647-2789; PN: 183-291; IL: 40556-148857; QL: 572-869; NL: 4212-14001
16 Apr 2026 23:04:50,108  INFO AllocatedBytesLogger - PID 1: 0 B, Thread START, TID - (1), Comp. system, User system, Roles system, missed-hit: All: 17382-62622, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-162; TT: 2-3; TL: 2752-14812; UC: 507-7168; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12703-38174; QL: 64-125; NL: 711-1422
16 Apr 2026 23:04:50,110  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 17382-62622, J: 9-6; DC: 4-0; E: 387-680; JE: 0-0; IC: 34-18; RS: 10-2; AH: 0-0; Q: 156-162; TT: 2-3; TL: 2752-14812; UC: 507-7168; HP: 0-0; PL: 41-48; PN: 2-2; IL: 12703-38174; QL: 64-125; NL: 711-1422
16 Apr 2026 23:04:50,111  INFO AllocatedBytesLogger - Total: sum: 0 B, elapsed 8ms, missed-hit: All: 32200-119446, J: 133-22; DC: 28-69; E: 1046-1453; JE: 51-10; IC: 43-60; RS: 13-5; AH: 0-0; Q: 370-485; TT: 111-9; TL: 4636-19477; UC: 868-16133; HP: 0-0; PL: 140-157; PN: 11-25; IL: 22570-76800; QL: 155-284; NL: 2025-4457
16 Apr 2026 23:06:20,085  INFO AllocatedBytesLogger - PID 90: 0 B, Thread RMI:TestingSession.viewSessions, TID - (90), Comp. 192.168.65.1, User admin, Roles Администратор, По умолчанию, missed-hit: All: 41439-138970, J: 156-111; DC: 55-76; E: 2043-2240; JE: 176-123; IC: 49-44; RS: 15-4; AH: 0-0; Q: 358-557; TT: 13-12; TL: 4237-23809; UC: 1185-17428; HP: 8-12; PL: 302-326; PN: 47-132; IL: 29901-85353; QL: 276-405; NL: 2618-8338
16 Apr 2026 23:06:20,089  INFO AllocatedBytesLogger - Exceeded: sum: 0 B, 			missed-hit: All: 41439-138970, J: 156-111; DC: 55-76; E: 2043-2240; JE: 176-123; IC: 49-44; RS: 15-4; AH: 0-0; Q: 358-557; TT: 13-12; TL: 4237-23809; UC: 1185-17428; HP: 8-12; PL: 302-326; PN: 47-132; IL: 29901-85353; QL: 276-405; NL: 2618-8338
16 Apr 2026 23:06:20,091  INFO AllocatedBytesLogger - Total: sum: 12,3 MB, elapsed 8ms, missed-hit: All: 55658-228997, J: 257-146; DC: 67-81; E: 2485-2894; JE: 200-126; IC: 60-84; RS: 21-10; AH: 0-0; Q: 660-760; TT: 65-36; TL: 7146-34000; UC: 1463-28777; HP: 8-12; PL: 444-3938; PN: 85-176; IL: 38331-144411; QL: 522-816; NL: 3844-12730
